"","product_productid","movie_count","total_votes","movie_score_avg","movie_score_1","movie_score_2","movie_score_3","movie_score_4","movie_score_5"
"3764","B00004R6UH",188,2459,4.31914893617021,15,8,8,28,129
"3765","B00004R6V9",100,222,4.48,2,3,6,23,66
"3766","B00004R6WT",157,448,4.64968152866242,2,3,9,20,123
"3767","B00004R6X9",106,229,4.52830188679245,1,0,9,28,68
"3768","B00004R6XB",562,3594,4.75266903914591,11,9,15,38,489
"3769","B00004R71O",166,1862,3.87349397590361,24,11,13,32,86
"3770","B00004R71T",143,740,4.32867132867133,3,6,15,36,83
"3771","B00004R72F",287,1130,4.68641114982578,3,3,12,45,224
"3772","B00004R72G",220,1359,4.51363636363636,13,3,6,34,164
"3773","B00004R73L",120,701,4.63333333333333,3,0,6,20,91
"3774","B00004R73M",169,1033,4.50295857988166,7,0,7,42,113
"3775","B00004R74A",266,754,4.84962406015038,4,3,4,7,248
"3776","B00004R74R",109,265,4.22018348623853,7,6,10,19,67
"3777","B00004R74T",156,902,4.17307692307692,11,6,16,35,88
"3778","B00004R74U",528,4100,4.42045454545455,37,15,18,77,381
"3779","B00004R75N",157,447,4.64968152866242,2,3,9,20,123
"3780","B00004R75S",179,1387,4.56983240223464,7,5,4,26,137
"3781","B00004R76C",121,399,4.53719008264463,2,4,6,24,85
"3782","B00004R76F",121,399,4.53719008264463,2,4,6,24,85
"3783","B00004R76P",304,1768,4.82236842105263,6,2,3,18,275
"3784","B00004R76Q",304,1768,4.82236842105263,6,2,3,18,275
"3785","B00004R76V",259,1207,4.17374517374517,16,17,20,59,147
"3786","B00004R76Z",528,4100,4.42045454545455,37,15,18,77,381
"3787","B00004R776",528,4100,4.42045454545455,37,15,18,77,381
"3788","B00004R77A",264,1411,4.375,19,8,11,43,183
"3789","B00004R77J",232,1231,4.09051724137931,25,8,20,47,132
"3790","B00004R77S",152,732,4.53947368421053,2,3,8,37,102
"3791","B00004R77Y",169,525,4.56213017751479,5,1,10,31,122
"3792","B00004R780",274,1401,3.92700729927007,44,17,17,33,163
"3793","B00004R78F",264,1411,4.375,19,8,11,43,183
"3794","B00004R78J",381,4096,4.3989501312336,33,11,14,36,287
"3795","B00004R78L",169,1033,4.50295857988166,7,0,7,42,113
"3796","B00004R78Q",169,525,4.56213017751479,5,1,10,31,122
"3797","B00004R78R",121,399,4.53719008264463,2,4,6,24,85
"3798","B00004R79Y",195,733,4.22051282051282,11,12,14,44,114
"3799","B00004R79Z",195,733,4.22051282051282,11,12,14,44,114
"3800","B00004R7A0",121,399,4.53719008264463,2,4,6,24,85
"3801","B00004R7A1",121,399,4.53719008264463,2,4,6,24,85
"3802","B00004R7A4",232,1231,4.09051724137931,25,8,20,47,132
"3803","B00004R7AL",562,3594,4.75266903914591,11,9,15,38,489
"3804","B00004R7AU",220,850,4.75909090909091,1,1,8,30,180
"3805","B00004R7AV",254,546,4.30708661417323,17,8,12,60,157
"3806","B00004R7AW",254,546,4.30708661417323,17,8,12,60,157
"3807","B00004R7C0",112,533,4.6875,0,1,6,20,85
"3808","B00004R7ES",162,571,4.12345679012346,11,6,14,52,79
"3809","B00004R801",163,1130,4.16564417177914,15,4,16,32,96
"3810","B00004R802",170,966,4.34705882352941,10,8,8,31,113
"3811","B00004R80F",123,182,4.69105691056911,4,1,3,13,102
"3812","B00004R81R",194,1694,4.1340206185567,23,7,10,35,119
"3813","B00004R81W",103,629,4.4368932038835,4,3,7,19,70
"3814","B00004R81X",103,629,4.4368932038835,4,3,7,19,70
"3815","B00004R82T",311,2224,4.69131832797428,9,3,12,27,260
"3816","B00004R83M",242,652,4.60743801652893,2,8,14,35,183
"3817","B00004R83N",242,652,4.60743801652893,2,8,14,35,183
"3818","B00004R83O",290,1539,4.77586206896552,4,3,7,26,250
"3819","B00004R84H",200,1425,3.62,16,19,43,69,53
"3820","B00004R84I",121,903,4.56198347107438,1,3,9,22,86
"3821","B00004R84K",118,670,4.33050847457627,4,3,8,38,65
"3822","B00004R84L",105,301,4.65714285714286,0,2,3,24,76
"3823","B00004R84R",290,1539,4.77586206896552,4,3,7,26,250
"3824","B00004R95C",202,944,4.06930693069307,10,15,20,63,94
"3825","B00004R95G",192,487,4.44791666666667,6,5,14,39,128
"3826","B00004R998",174,723,4.56896551724138,4,3,8,34,125
"3827","B00004R999",174,723,4.56896551724138,4,3,8,34,125
"3828","B00004R99I",149,535,4.2751677852349,7,12,9,26,95
"3829","B00004R99J",149,535,4.2751677852349,7,12,9,26,95
"3830","B00004R99K",261,1630,4.28735632183908,19,5,23,49,165
"3831","B00004R99L",261,1630,4.28735632183908,19,5,23,49,165
"3832","B00004R99M",304,1669,4.77302631578947,6,1,5,32,260
"3833","B00004R99P",152,853,4.58552631578947,1,4,9,29,109
"3834","B00004R99Q",152,853,4.58552631578947,1,4,9,29,109
"3835","B00004R99Z",139,551,4.64748201438849,1,3,7,22,106
"3836","B00004R9A0",139,551,4.64748201438849,1,3,7,22,106
"3837","B00004R9A3",118,494,4.33898305084746,8,2,11,18,79
"3838","B00004R9A4",118,494,4.33898305084746,8,2,11,18,79
"3839","B00004R9A5",131,527,4.38167938931298,12,1,2,26,90
"3840","B00004R9A6",131,527,4.38167938931298,12,1,2,26,90
"3841","B00004RCG8",123,949,3.92682926829268,7,10,23,28,55
"3842","B00004RCGB",136,730,4.22794117647059,4,5,22,30,75
"3843","B00004RCH4",112,563,4.41071428571429,4,2,6,32,68
"3844","B00004RCHG",156,708,4.6025641025641,5,2,3,30,116
"3845","B00004RCJI",101,290,4.57425742574257,2,4,5,13,77
"3846","B00004RCK2",157,714,4.6687898089172,3,0,3,34,117
"3847","B00004RCKX",317,1257,4.65299684542587,4,7,14,45,247
"3848","B00004RCL6",264,1782,4.64015151515152,1,14,12,25,212
"3849","B00004RCLC",168,1091,3.99404761904762,9,14,18,55,72
"3850","B00004RCLU",212,670,4.40094339622642,3,16,9,49,135
"3851","B00004RCLW",157,706,4.89808917197452,0,1,1,11,144
"3852","B00004RCM6",120,688,4.69166666666667,2,2,5,13,98
"3853","B00004RCMN",180,873,4.32222222222222,11,4,10,46,109
"3854","B00004RCNH",112,658,4.33928571428571,5,6,4,28,69
"3855","B00004RCNJ",321,1427,4.58878504672897,5,6,15,64,231
"3856","B00004RCO9",122,390,4.54918032786885,3,1,12,16,90
"3857","B00004RCOE",248,1660,4.63709677419355,1,10,14,28,195
"3858","B00004RCOS",166,814,4.66867469879518,4,4,1,25,132
"3859","B00004RCPR",112,533,4.6875,0,1,6,20,85
"3860","B00004RCPU",369,3743,3.81571815718157,50,34,25,85,175
"3861","B00004RCPW",369,3743,3.81571815718157,50,34,25,85,175
"3862","B00004RE0J",238,1241,4.15966386554622,21,10,18,50,139
"3863","B00004RE3H",463,1714,4.71058315334773,9,10,10,48,386
"3864","B00004RE7C",119,227,3.95798319327731,2,6,19,60,32
"3865","B00004RE7D",119,227,3.95798319327731,2,6,19,60,32
"3866","B00004REBO",157,519,4.38853503184713,13,1,8,25,110
"3867","B00004REF1",112,448,4.125,7,3,14,33,55
"3868","B00004REO5",199,1004,4.28643216080402,7,6,14,68,104
"3869","B00004REV4",163,621,4.34969325153374,7,4,14,38,100
"3870","B00004RF03",166,563,4.53012048192771,6,3,8,29,120
"3871","B00004RF0E",312,2067,3.67307692307692,54,15,38,77,128
"3872","B00004RF0F",120,432,4.16666666666667,7,2,12,42,57
"3873","B00004RF0K",477,2765,4.56813417190776,9,8,20,106,334
"3874","B00004RF0U",104,426,4.50961538461539,3,2,6,21,72
"3875","B00004RF0X",169,169,4.51479289940828,4,1,2,59,103
"3876","B00004RF8A",171,786,4.42105263157895,8,6,12,25,120
"3877","B00004RF8J",157,250,4.5859872611465,6,3,4,24,120
"3878","B00004RF98",347,1870,4.68011527377522,8,3,16,38,282
"3879","B00004RF9C",127,767,4.44094488188976,5,6,9,15,92
"3880","B00004RF9D",190,696,4.76842105263158,5,1,2,17,165
"3881","B00004RF9H",116,897,4.27586206896552,3,7,13,25,68
"3882","B00004RF9I",151,901,4.68211920529801,1,4,4,24,118
"3883","B00004RF9L",115,652,4.41739130434783,2,3,10,30,70
"3884","B00004RFCM",151,1150,4.33774834437086,10,4,11,26,100
"3885","B00004RFDH",132,467,3.9469696969697,12,10,14,33,63
"3886","B00004RFDJ",132,467,3.9469696969697,12,10,14,33,63
"3887","B00004RFDP",132,467,3.9469696969697,12,10,14,33,63
"3888","B00004RFDW",159,930,4.36477987421384,7,8,7,35,102
"3889","B00004RFEX",206,1358,4.24757281553398,13,10,17,39,127
"3890","B00004RFFA",206,1358,4.24757281553398,13,10,17,39,127
"3891","B00004RFFC",206,1358,4.24757281553398,13,10,17,39,127
"3892","B00004RFFF",103,795,4.49514563106796,3,1,8,21,70
"3893","B00004RFFL",101,576,2.96039603960396,18,22,24,20,17
"3894","B00004RFFM",168,346,3.58333333333333,21,17,26,51,53
"3895","B00004RFFO",168,346,3.58333333333333,21,17,26,51,53
"3896","B00004RFFS",253,1209,4.46640316205534,6,9,15,54,169
"3897","B00004RFFU",253,1209,4.46640316205534,6,9,15,54,169
"3898","B00004RFG0",170,766,4.55294117647059,2,5,9,35,119
"3899","B00004RG62",135,428,4.52592592592593,3,0,7,38,87
"3900","B00004RG65",163,1085,4.38650306748466,5,12,3,38,105
"3901","B00004RGUU",141,873,4.47517730496454,6,3,9,23,100
"3902","B00004RJ73",124,434,4.62903225806452,3,2,3,22,94
"3903","B00004RJ74",190,923,4.10526315789474,16,10,16,44,104
"3904","B00004RJ7H",106,840,4.43396226415094,4,1,7,27,67
"3905","B00004RJ7K",233,1613,4.11158798283262,19,6,23,67,118
"3906","B00004RJ87",271,848,4.43911439114391,9,5,16,69,172
"3907","B00004RJ94",327,2116,4.68807339449541,10,5,12,23,277
"3908","B00004RJDA",195,733,4.22051282051282,11,12,14,44,114
"3909","B00004RJEB",321,1427,4.58878504672897,5,6,15,64,231
"3910","B00004RJED",121,436,3.05785123966942,29,16,26,19,31
"3911","B00004RJG4",152,598,4.55921052631579,2,8,8,19,115
"3912","B00004RKQU",254,1854,3.97637795275591,25,9,35,63,122
"3913","B00004RKR3",145,525,4.59310344827586,6,2,7,15,115
"3914","B00004RL37",106,1088,4.4622641509434,5,1,8,18,74
"3915","B00004RL5G",265,2334,4.47169811320755,17,7,12,27,202
"3916","B00004RLBQ",295,1610,4.57966101694915,14,3,11,37,230
"3917","B00004RLBV",107,503,4.28971962616822,4,2,15,24,62
"3918","B00004RLBZ",472,2579,4.39406779661017,11,12,46,114,289
"3919","B00004RLCA",196,818,4.61734693877551,3,1,9,42,141
"3920","B00004RLCG",286,690,4.77272727272727,2,1,10,34,239
"3921","B00004RLCN",103,378,4.70873786407767,1,1,4,15,82
"3922","B00004RLDC",196,950,4.69897959183673,1,3,9,28,155
"3923","B00004RLDH",122,316,4.68032786885246,0,1,4,28,89
"3924","B00004RLDO",105,428,4.72380952380952,1,3,1,14,86
"3925","B00004RLDT",171,503,4.70760233918129,1,0,8,30,132
"3926","B00004RLDX",238,1241,4.15966386554622,21,10,18,50,139
"3927","B00004RLE5",193,1443,4.73056994818653,0,1,7,35,150
"3928","B00004RLE7",192,536,4.703125,1,3,6,32,150
"3929","B00004RLFI",104,422,4.57692307692308,2,1,6,21,74
"3930","B00004RLFJ",128,321,4.671875,1,2,8,16,101
"3931","B00004RLFN",158,530,4.38607594936709,13,1,8,26,110
"3932","B00004RLGC",293,1304,4.62457337883959,7,7,18,25,236
"3933","B00004RLGO",309,2475,4.64077669902913,11,3,9,40,246
"3934","B00004RLGS",155,355,4.47096774193548,4,2,11,38,100
"3935","B00004RLGV",108,314,4.75,2,0,3,13,90
"3936","B00004RLHE",285,1873,4.46666666666667,10,12,10,56,197
"3937","B00004RLHR",360,2121,4.30555555555556,15,11,38,81,215
"3938","B00004RLJ4",133,495,4.62406015037594,2,0,7,28,96
"3939","B00004RLL9",129,778,4.22480620155039,12,4,11,18,84
"3940","B00004RLLE",215,517,3.96744186046512,18,10,35,50,102
"3941","B00004RLLF",109,1226,3.76146788990826,17,5,11,30,46
"3942","B00004RLLG",211,1090,4.70616113744076,0,4,6,38,163
"3943","B00004RLNG",141,1009,4.46808510638298,5,7,4,26,99
"3944","B00004RLNO",141,526,4.74468085106383,1,2,7,12,119
"3945","B00004RLO1",480,3454,4.71666666666667,11,6,16,42,405
"3946","B00004RLOS",140,488,4.62857142857143,7,1,3,15,114
"3947","B00004RLRS",129,416,4.78294573643411,2,0,3,14,110
"3948","B00004RLRT",123,949,3.92682926829268,7,10,23,28,55
"3949","B00004RLSA",244,1612,4.4344262295082,18,5,8,35,178
"3950","B00004RLT7",111,259,4.33333333333333,0,2,17,34,58
"3951","B00004RLTN",175,669,4.45714285714286,6,6,11,31,121
"3952","B00004RLTO",233,1286,4.28326180257511,9,15,16,54,139
"3953","B00004RLU2",136,355,4.66911764705882,0,2,4,31,99
"3954","B00004RLV8",226,1040,4.69026548672566,5,3,7,27,184
"3955","B00004RLVB",112,711,3.80357142857143,12,11,8,37,44
"3956","B00004RLVC",480,3454,4.71666666666667,11,6,16,42,405
"3957","B00004RLVL",376,2423,4.5,22,7,13,53,281
"3958","B00004RLVN",171,786,4.42105263157895,8,6,12,25,120
"3959","B00004RLVV",112,658,4.33928571428571,5,6,4,28,69
"3960","B00004RLX5",167,432,4.50299401197605,3,4,10,39,111
"3961","B00004RLX7",121,529,3.9504132231405,11,7,18,26,59
"3962","B00004RLX9",268,709,4.6865671641791,2,1,13,47,205
"3963","B00004RLXX",219,1234,4.16438356164384,5,7,35,72,100
"3964","B00004RLYE",268,1799,4.42164179104478,16,9,12,40,191
"3965","B00004RLYF",226,1865,4.33185840707965,10,14,13,43,146
"3966","B00004RLYN",163,724,4.58282208588957,5,3,5,29,121
"3967","B00004RLYO",119,227,3.95798319327731,2,6,19,60,32
"3968","B00004RLYZ",163,1130,4.16564417177914,15,4,16,32,96
"3969","B00004RLZ0",425,1323,4.24235294117647,49,9,26,47,294
"3970","B00004RLZN",132,507,4.14393939393939,15,4,7,27,79
"3971","B00004RM05",157,1254,4.43949044585987,4,4,10,40,99
"3972","B00004RM0J",378,961,4.62433862433862,2,10,21,62,283
"3973","B00004RM0N",260,1221,4.74615384615385,6,2,5,26,221
"3974","B00004RM10",104,897,4.56730769230769,3,4,4,13,80
"3975","B00004RM11",256,1519,4.609375,10,7,9,21,209
"3976","B00004RM20",102,503,4.69607843137255,2,2,1,15,82
"3977","B00004RM29",143,751,4.6993006993007,3,3,0,22,115
"3978","B00004RM2G",252,2121,4.47619047619048,12,7,14,35,184
"3979","B00004RM3M",113,571,3.30088495575221,24,8,18,36,27
"3980","B00004RM4I",135,490,4.60740740740741,2,5,6,18,104
"3981","B00004RM4T",194,1037,4.2680412371134,8,7,23,43,113
"3982","B00004RM5A",106,840,4.43396226415094,4,1,7,27,67
"3983","B00004RM5G",202,1448,4.65346534653465,7,1,11,17,166
"3984","B00004RM5Q",165,1925,4.41818181818182,11,4,8,24,118
"3985","B00004RM5T",392,1356,4.50765306122449,21,11,14,48,298
"3986","B00004RM5W",222,611,4.54054054054054,9,1,13,37,162
"3987","B00004RMAH",200,1425,3.62,16,19,43,69,53
"3988","B00004RMFO",329,3779,4.73252279635258,8,8,4,24,285
"3989","B00004RMIB",101,832,4.12871287128713,9,10,7,8,67
"3990","B00004RMLA",133,858,4.00751879699248,9,9,20,29,66
"3991","B00004RMLV",139,551,4.64748201438849,1,3,7,22,106
"3992","B00004RMLW",168,1091,3.99404761904762,9,14,18,55,72
"3993","B00004RMNT",102,313,4.2156862745098,6,2,12,26,56
"3994","B00004RMOO",154,414,4.0974025974026,12,8,14,39,81
"3995","B00004RMPT",115,652,4.41739130434783,2,3,10,30,70
"3996","B00004RMQX",144,612,4.50694444444444,7,2,11,15,109
"3997","B00004RMUY",315,2126,4.2984126984127,15,9,34,66,191
"3998","B00004RMV7",125,481,4.72,1,4,2,15,103
"3999","B00004RN0N",112,551,4.58928571428571,1,2,6,24,79
"4000","B00004RN78",100,465,4.46,2,0,11,24,63
"4001","B00004RN7F",252,2121,4.47619047619048,12,7,14,35,184
"4002","B00004RN7Y",439,2725,4.3621867881549,25,16,24,84,290
"4003","B00004RN84",105,1395,4.31428571428571,10,6,3,8,78
"4004","B00004RNA3",145,550,4.33103448275862,4,1,16,46,78
"4005","B00004RNAD",118,494,4.33898305084746,8,2,11,18,79
"4006","B00004RNAF",115,830,4.64347826086957,2,2,4,19,88
"4007","B00004RNBB",141,873,4.47517730496454,6,3,9,23,100
"4008","B00004RNE8",136,492,4.36764705882353,5,0,13,40,78
"4009","B00004RNED",135,864,4.42222222222222,11,3,6,13,102
"4010","B00004RNEN",152,598,4.55921052631579,2,8,8,19,115
"4011","B00004RNFE",102,754,4.13725490196078,2,8,11,34,47
"4012","B00004RNGM",128,656,4.3984375,6,5,6,26,85
"4013","B00004RNH1",124,1071,4.01612903225806,11,8,14,26,65
"4014","B00004RNHK",226,1149,4.76106194690265,1,3,6,29,187
"4015","B00004RNKT",127,705,4.37007874015748,7,3,8,27,82
"4016","B00004RNM9",112,658,4.33928571428571,5,6,4,28,69
"4017","B00004RNN4",130,617,4.46923076923077,5,1,9,28,87
"4018","B00004RNNU",238,1241,4.15966386554622,21,10,18,50,139
"4019","B00004RNNV",107,202,4.38317757009346,6,2,7,22,70
"4020","B00004RNOB",249,1729,4.73092369477912,3,4,6,31,205
"4021","B00004RNPL",221,1829,4.48868778280543,9,10,9,29,164
"4022","B00004RNQL",239,1646,4.46861924686193,13,8,12,27,179
"4023","B00004RNRS",644,3142,4.81055900621118,6,3,23,43,569
"4024","B00004RNTJ",313,2345,4.19808306709265,26,8,26,71,182
"4025","B00004RNTR",221,1222,4.53846153846154,10,6,9,26,170
"4026","B00004RNUA",127,639,4.60629921259843,3,1,7,21,95
"4027","B00004RNVT",177,603,4.12429378531073,11,7,21,48,90
"4028","B00004RNWG",112,658,4.33928571428571,5,6,4,28,69
"4029","B00004RNX0",108,788,3.92592592592593,8,8,16,28,48
"4030","B00004RNXE",104,682,3.55769230769231,15,9,17,29,34
"4031","B00004RNZP",122,390,4.54918032786885,3,1,12,16,90
"4032","B00004RNZS",265,2334,4.47169811320755,17,7,12,27,202
"4033","B00004RO02",102,754,4.13725490196078,2,8,11,34,47
"4034","B00004RO17",237,1720,4.48101265822785,13,7,14,22,181
"4035","B00004RO2J",127,790,4.48818897637795,5,2,8,23,89
"4036","B00004RO2M",315,2126,4.2984126984127,15,9,34,66,191
"4037","B00004RO30",230,2079,4.25652173913043,18,12,13,37,150
"4038","B00004RO39",117,1127,4.5042735042735,7,2,6,12,90
"4039","B00004RO5J",342,1310,4.71052631578947,0,8,17,41,276
"4040","B00004RO7I",130,599,4.45384615384615,3,3,8,34,82
"4041","B00004RO8G",291,1432,4.66666666666667,4,4,12,45,226
"4042","B00004RO9A",124,434,4.62903225806452,3,2,3,22,94
"4043","B00004ROBB",194,956,4.32989690721649,8,6,19,42,119
"4044","B00004ROBE",109,367,4.54128440366972,1,2,6,28,72
"4045","B00004ROBP",347,2020,3.95100864553314,27,24,44,96,156
"4046","B00004ROGD",101,159,4.3960396039604,0,2,13,29,57
"4047","B00004ROH6",264,2065,4.64015151515152,11,1,5,38,209
"4048","B00004ROI0",248,632,4.79435483870968,1,1,6,32,208
"4049","B00004ROLT",157,1133,4.48407643312102,6,2,8,35,106
"4050","B00004ROLW",113,509,4.43362831858407,3,7,6,19,78
"4051","B00004ROLX",158,694,4.23417721518987,8,9,12,38,91
"4052","B00004ROM2",264,2065,4.64015151515152,11,1,5,38,209
"4053","B00004ROMJ",110,375,4.51818181818182,3,2,3,29,73
"4054","B00004ROQX",158,694,4.23417721518987,8,9,12,38,91
"4055","B00004ROS2",108,314,4.75,2,0,3,13,90
"4056","B00004ROS3",244,1319,4.56147540983607,10,7,8,30,189
"4057","B00004ROUR",109,389,4.69724770642202,2,0,2,21,84
"4058","B00004ROWV",131,698,4.74045801526718,4,0,1,16,110
"4059","B00004ROZR",147,595,4.58503401360544,2,4,7,27,107
"4060","B00004RP0O",140,653,4.46428571428571,9,0,3,33,95
"4061","B00004RP2A",327,1570,4.40366972477064,6,13,26,80,202
"4062","B00004RP37",157,706,4.89808917197452,0,1,1,11,144
"4063","B00004RP5K",101,674,4.25742574257426,4,6,12,17,62
"4064","B00004RPC5",131,527,4.38167938931298,12,1,2,26,90
"4065","B00004RPCD",184,1521,4.20652173913043,13,6,16,44,105
"4066","B00004RPD6",307,2589,4.68078175895765,7,7,9,31,253
"4067","B00004RPL5",151,901,4.68211920529801,1,4,4,24,118
"4068","B00004RPS5",139,968,4.39568345323741,8,2,7,32,90
"4069","B00004RPYV",216,1022,4.66666666666667,1,6,11,28,170
"4070","B00004RPZ0",327,1570,4.40366972477064,6,13,26,80,202
"4071","B00004RQ05",155,1032,4.20645161290323,11,6,12,37,89
"4072","B00004RQ16",127,362,4.44094488188976,3,4,7,33,80
"4073","B00004RQ1Y",357,1001,4.46778711484594,11,10,20,76,240
"4074","B00004RQ37",114,213,4.5,3,2,3,33,73
"4075","B00004RQ60",230,1092,4.80869565217391,5,1,1,19,204
"4076","B00004RQ6C",254,1854,3.97637795275591,25,9,35,63,122
"4077","B00004RQCV",606,1895,4.56435643564356,31,10,25,60,480
"4078","B00004RQEI",357,3162,4.42016806722689,25,15,18,26,273
"4079","B00004RQER",105,341,4.66666666666667,0,2,4,21,78
"4080","B00004RQET",475,2506,4.60631578947368,17,7,22,54,375
"4081","B00004RQEV",132,916,4.09848484848485,7,11,12,34,68
"4082","B00004RQKH",130,613,3.11538461538462,27,15,30,32,26
"4083","B00004RQNE",217,1278,4.46543778801843,7,7,16,35,152
"4084","B00004RQTI",127,767,4.44094488188976,5,6,9,15,92
"4085","B00004RR0D",116,374,3.12068965517241,16,23,25,35,17
"4086","B00004RR2E",180,1047,3.94444444444444,23,5,26,31,95
"4087","B00004RR34",127,362,4.44094488188976,3,4,7,33,80
"4088","B00004RR3H",129,508,4.64341085271318,2,1,2,31,93
"4089","B00004RR4D",653,1973,4.65237366003063,11,15,24,90,513
"4090","B00004RR63",360,2121,4.30555555555556,15,11,38,81,215
"4091","B00004RR8F",163,724,4.58282208588957,5,3,5,29,121
"4092","B00004RR8Y",278,1015,4.37410071942446,23,7,11,39,198
"4093","B00004RR8Z",408,1694,4.36274509803922,11,19,43,73,262
"4094","B00004RR90",408,1694,4.36274509803922,11,19,43,73,262
"4095","B00004RR9V",148,495,3.77027027027027,8,8,34,58,40
"4096","B00004RRA4",488,8203,3.30122950819672,142,33,50,62,201
"4097","B00004RRA5",488,8203,3.30122950819672,142,33,50,62,201
"4098","B00004RRA6",220,2215,3.56363636363636,61,10,12,18,119
"4099","B00004RRA8",242,2095,3.41322314049587,67,14,21,32,108
"4100","B00004RRAC",167,1766,4.5748502994012,5,2,8,29,123
"4101","B00004RRBH",265,2334,4.47169811320755,17,7,12,27,202
"4102","B00004RRCB",147,624,3.95238095238095,9,16,21,28,73
"4103","B00004RRCQ",157,1133,4.48407643312102,6,2,8,35,106
"4104","B00004RRD8",124,1071,4.01612903225806,11,8,14,26,65
"4105","B00004RRDC",151,1233,4.66225165562914,3,3,5,20,120
"4106","B00004RRDG",200,1250,4.45,10,6,11,30,143
"4107","B00004RRDL",139,481,4.33812949640288,6,1,15,35,82
"4108","B00004RRDM",194,1037,4.2680412371134,8,7,23,43,113
"4109","B00004RRDP",194,1037,4.2680412371134,8,7,23,43,113
"4110","B00004RRDX",439,2725,4.3621867881549,25,16,24,84,290
"4111","B00004RREV",291,1432,4.66666666666667,4,4,12,45,226
"4112","B00004RREX",265,2334,4.47169811320755,17,7,12,27,202
"4113","B00004RRFC",522,1721,4.66475095785441,17,10,9,59,427
"4114","B00004RRGB",508,3153,4.61811023622047,16,9,24,55,404
"4115","B00004RRI4",104,340,4.67307692307692,4,1,2,11,86
"4116","B00004RRIF",268,1799,4.42164179104478,16,9,12,40,191
"4117","B00004RRJY",509,2133,4.69744597249509,13,7,18,45,426
"4118","B00004RRL8",103,188,4.63106796116505,1,1,6,19,76
"4119","B00004RROM",136,355,4.66911764705882,0,2,4,31,99
"4120","B00004RRQH",101,290,4.57425742574257,2,4,5,13,77
"4121","B00004RRRL",202,1021,3.66831683168317,20,22,36,51,73
"4122","B00004RRXD",150,925,4.26,10,6,11,31,92
"4123","B00004RS1C",287,1130,4.68641114982578,3,3,12,45,224
"4124","B00004RS34",200,1396,4.32,17,5,8,37,133
"4125","B00004RSA9",320,1766,4.65625,11,6,14,20,269
"4126","B00004RSAW",126,577,4.48412698412698,3,1,7,36,79
